Base	Mean	Median	Lower_Quartile	Upper_Quartile	10th_Percentile	90th_Percentile	Library
130-134	36.6120780949907	37.0	37.0	37.0	37.0	37.0	JVN162_R1_rmphix_fastqc
135-139	36.607198449767225	37.0	37.0	37.0	37.0	37.0	JVN162_R1_rmphix_fastqc
140-144	36.580530236692134	37.0	37.0	37.0	37.0	37.0	JVN162_R1_rmphix_fastqc
145-149	36.54758890637893	37.0	37.0	37.0	37.0	37.0	JVN162_R1_rmphix_fastqc
150-151	36.78109676351865	37.0	37.0	37.0	37.0	37.0	JVN162_R1_rmphix_fastqc
1	36.55916884717573	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
2	36.75036526904569	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
3	36.75842188076893	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
4	36.76287662690481	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
5	36.78689705990901	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
6	36.785406073679255	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
7	36.77380600980206	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
8	36.767436872587716	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
9	36.77638612153089	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
10-14	36.7618500755932	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
15-19	36.764753363899324	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
20-24	36.7573574088482	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
25-29	36.73916899080318	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
30-34	36.724105846918164	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
35-39	36.709054563403264	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
40-44	36.70059942251399	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
45-49	36.68223563090617	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
50-54	36.658562739844236	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
55-59	36.655765591094024	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
60-64	36.66026796300391	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
65-69	36.64630104349294	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
70-74	36.636666588148785	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
75-79	36.63431931240917	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
80-84	36.63327658935599	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
85-89	36.64472287710966	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
90-94	36.639100421839615	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
95-99	36.635714716094114	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
100-104	36.62456655738121	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
105-109	36.61961626426475	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
110-114	36.61172121574608	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
115-119	36.60174538128204	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
120-124	36.59690622235466	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
125-129	36.573405320831554	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
130-134	36.569810134967454	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
135-139	36.54655313521676	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
140-144	36.53804110609595	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
145-149	36.525408108110845	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
150-151	36.77322178413262	37.0	37.0	37.0	37.0	37.0	JVN162_R2_rmphix_fastqc
1	36.65168426251973	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
2	36.699863957703855	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
3	36.7637039059904	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
4	36.80219703883436	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
5	36.81600692561875	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
6	36.82413148024685	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
7	36.823342370710286	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
8	36.821257448709254	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
9	36.827927444839666	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
10-14	36.82307703693598	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
15-19	36.81451707804236	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
20-24	36.80348699328043	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
25-29	36.79147725675264	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
30-34	36.77399401651977	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
35-39	36.760249116147975	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
40-44	36.75091494337419	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
45-49	36.732100382314016	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
50-54	36.711538507239354	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
55-59	36.7144952412777	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
60-64	36.703856344024516	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
65-69	36.69323681041319	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
70-74	36.68150369322173	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
75-79	36.687804284576224	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
80-84	36.68379080440384	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
85-89	36.67900885797131	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
90-94	36.674900170207636	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
95-99	36.65954578157041	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
100-104	36.64107729832864	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
105-109	36.63477417758012	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
110-114	36.636651829169224	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
115-119	36.63106520756196	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
120-124	36.61297407868864	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
125-129	36.609586764158244	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
130-134	36.60494235104973	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
135-139	36.59984513112321	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
140-144	36.57312879501455	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
145-149	36.539553684924364	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
150-151	36.777732205476774	37.0	37.0	37.0	37.0	37.0	JVN163_R1_rmphix_fastqc
1	36.680445331570496	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
2	36.75398899334731	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
3	36.76429981056202	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
4	36.77741260882072	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
5	36.79217277896326	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
6	36.79100469949345	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
7	36.78030308666664	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
8	36.7760619753285	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
9	36.78347510964793	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
10-14	36.76834489756809	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
15-19	36.77130943079092	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
20-24	36.763564848537726	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
25-29	36.74536376610437	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
30-34	36.73042483242191	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
35-39	36.71509464889599	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
40-44	36.70611615495022	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
45-49	36.6877192674689	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
50-54	36.66411655751114	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
55-59	36.66153266637665	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
60-64	36.66562895622216	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
65-69	36.651734428861104	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
70-74	36.64113233020753	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
75-79	36.638384585929224	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
80-84	36.637163369576406	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
85-89	36.64854917498192	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
90-94	36.64311244875483	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
95-99	36.63918101940102	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
100-104	36.62881750864132	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
105-109	36.622493980993305	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
110-114	36.614749515389036	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
115-119	36.60444650382019	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
120-124	36.59944683282069	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
125-129	36.5760836830676	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
130-134	36.57211828176807	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
135-139	36.54854342287622	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
140-144	36.540429954072586	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
145-149	36.52726774218425	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
150-151	36.77357136318018	37.0	37.0	37.0	37.0	37.0	JVN163_R2_rmphix_fastqc
1	36.664453964788386	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
2	36.70886631740871	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
3	36.773307443738375	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
4	36.80679006630091	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
5	36.81909856901761	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
6	36.82899274121324	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
7	36.82862159304265	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
8	36.825800633519584	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
9	36.83379479163182	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
10-14	36.827660435994055	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
15-19	36.818959369001426	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
20-24	36.80850998404141	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
25-29	36.796176940416316	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
30-34	36.77991442583689	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
35-39	36.76618798149083	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
40-44	36.757215143779064	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
45-49	36.73913515473455	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
50-54	36.71937375460213	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
55-59	36.72220237652591	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
60-64	36.71156998700979	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
65-69	36.70145387170086	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
70-74	36.69020534097841	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
75-79	36.69564690224472	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
80-84	36.6925238411914	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
85-89	36.687047315724925	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
90-94	36.68371524501375	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
95-99	36.66856305621525	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
100-104	36.650853782904235	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
105-109	36.64341060859574	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
110-114	36.64587207654304	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
115-119	36.640250928458485	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
120-124	36.6225059422881	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
125-129	36.619175617947555	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
130-134	36.61440804421281	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
135-139	36.60982541613492	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
140-144	36.582636933981206	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
145-149	36.550088282511815	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
150-151	36.78211569267806	37.0	37.0	37.0	37.0	37.0	JVN164_R1_rmphix_fastqc
1	36.61085596727671	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
2	36.737448072324874	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
3	36.74902797305636	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
4	36.76319991970128	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
5	36.773636886370305	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
6	36.773501187751954	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
7	36.7635421229831	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
8	36.75604905380559	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
9	36.76369369460497	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
10-14	36.74776396843762	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
15-19	36.75274751575824	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
20-24	36.74505341965965	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
25-29	36.72595424373308	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
30-34	36.710836530628285	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
35-39	36.69548318123002	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
40-44	36.68670533247329	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
45-49	36.66772518851137	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
50-54	36.64361391536433	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
55-59	36.64015461909813	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
60-64	36.64430021839972	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
65-69	36.63008544558594	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
70-74	36.62143157900037	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
75-79	36.61995266034871	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
80-84	36.61682257503643	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
85-89	36.629076907962414	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
90-94	36.62353394084398	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
95-99	36.620284178685964	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
100-104	36.60936214164502	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
105-109	36.60476049205965	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
110-114	36.596875823130844	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
115-119	36.586314943746416	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
120-124	36.58118230087054	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
125-129	36.55663342251262	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
130-134	36.55408877635063	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
135-139	36.530426501943346	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
140-144	36.522262937893686	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
145-149	36.50865756051556	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
150-151	36.765561608034304	37.0	37.0	37.0	37.0	37.0	JVN164_R2_rmphix_fastqc
1	36.64970878993098	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
2	36.69739179174827	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
3	36.76123976545613	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
4	36.80058478171952	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
5	36.814843462232346	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
6	36.823887286381506	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
7	36.8252564337334	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
8	36.82233227579838	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
9	36.83013831779243	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
10-14	36.824818654228395	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
15-19	36.81595942525162	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
20-24	36.805333277386765	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
25-29	36.79315821701951	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
30-34	36.77633661861496	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
35-39	36.76166841208792	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
40-44	36.75338747493402	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
45-49	36.73409508524971	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
50-54	36.71346915535218	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
55-59	36.71599777633048	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
60-64	36.7064798390651	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
65-69	36.69558385031549	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
70-74	36.68546467770097	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
75-79	36.69054278521464	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
80-84	36.68765673330635	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
85-89	36.68285741998003	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
90-94	36.68015222859313	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
95-99	36.66482550939811	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
100-104	36.64719642884853	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
105-109	36.64017675411806	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
110-114	36.642837417777045	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
115-119	36.63810574171916	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
120-124	36.62002058494567	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
125-129	36.616079391301945	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
130-134	36.61221292808801	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
135-139	36.608274302287874	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
140-144	36.58186952382831	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
145-149	36.5489550825334	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
150-151	36.78047906772929	37.0	37.0	37.0	37.0	37.0	JVN165_R1_rmphix_fastqc
1	36.63163289611068	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
2	36.77347126156574	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
3	36.78100303240599	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
4	36.794119747569376	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
5	36.804037677447646	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
6	36.80334751148973	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
7	36.79540590118253	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
8	36.78985892738536	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
9	36.79719842346091	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
10-14	36.78383675922345	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
15-19	36.78532896527431	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
20-24	36.77845775335521	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
25-29	36.75928014436779	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
30-34	36.74687707562264	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
35-39	36.73159301993449	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
40-44	36.72416570009831	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
45-49	36.706256577387364	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
50-54	36.683622629932096	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
55-59	36.682579879449456	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
60-64	36.686623567005554	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
65-69	36.671945342792746	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
70-74	36.660938616211624	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
75-79	36.65868758818184	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
80-84	36.65969573461524	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
85-89	36.6720500515182	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
90-94	36.66506467979266	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
95-99	36.66266502015122	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
100-104	36.651901720452166	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
105-109	36.64714527110041	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
110-114	36.64005966997729	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
115-119	36.63038073472377	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
120-124	36.62461136985398	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
125-129	36.60184374026642	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
130-134	36.59953292304741	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
135-139	36.5776225794234	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
140-144	36.56821981502744	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
145-149	36.55569199341926	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
150-151	36.78742424532496	37.0	37.0	37.0	37.0	37.0	JVN165_R2_rmphix_fastqc
1	36.588507724532846	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
2	36.65329415780059	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
3	36.73398240221359	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
4	36.778490163001734	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
5	36.79228597227569	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
6	36.803540196054975	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
7	36.80203924160456	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
8	36.799687476365335	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
9	36.80878190967646	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
10-14	36.80444534521358	37.0	37.0	37.0	37.0	37.0	JVN166_R1_rmphix_fastqc
